corridor_encoded,event_cause_encoded,vehicle_type_encoded,police_station_encoded,zone_encoded,hour_of_day,day_of_week,month,hour_sin,hour_cos,dow_sin,dow_cos,is_rush_hour,is_high_priority_corridor,is_non_corridor,has_vehicle_type,has_zone,corridor_events_4h,corridor_events_24h,y_closure,y_priority,y_duration,y_severity,id,corridor,event_cause,is_stale_active,start_datetime
13,14,10,3,3,4,3,12,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,1,0,1,1,0,1,0,1,92.9163563,0,FKID005429,ORR East 2,vehicle_breakdown,0,2023-12-21 04:24:08.096000+00:00
2,14,5,32,5,4,3,12,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,1,0,1,1,1,1,0,1,19.75909175,0,FKID005428,Bellary Road 1,vehicle_breakdown,0,2023-12-21 04:28:09.462000+00:00
11,14,9,17,1,4,3,12,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,1,1,1,3,19,0,0,27.336794750000003,0,FKID007079,Non-corridor,vehicle_breakdown,0,2023-12-21 04:42:11.590000+00:00
11,14,5,17,1,5,3,12,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,0,1,1,1,4,19,0,0,,0,FKID007080,Non-corridor,vehicle_breakdown,0,2023-12-21 05:28:55.499000+00:00
12,6,0,37,7,5,3,12,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,1,0,0,1,1,3,0,1,,0,FKID007081,ORR East 1,others,1,2023-12-21 05:40:45.424000+00:00
10,14,8,17,1,5,3,12,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,1,0,1,1,0,3,0,1,,0,FKID007082,Mysore Road,vehicle_breakdown,0,2023-12-21 05:56:50.980000+00:00
2,14,2,32,5,5,3,12,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,1,0,1,1,2,2,0,1,147.61173708333334,0,FKID005430,Bellary Road 1,vehicle_breakdown,0,2023-12-21 05:57:23.185000+00:00
11,4,0,9,10,5,3,12,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,0,1,0,0,4,19,0,0,,0,FKID004178,Non-corridor,construction,0,2023-12-21 05:59:53.560000+00:00
11,14,4,17,1,6,3,12,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,1,1,1,5,19,0,0,,0,FKID007083,Non-corridor,vehicle_breakdown,0,2023-12-21 06:08:36.927000+00:00
10,14,2,17,1,6,3,12,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,1,0,1,1,1,4,0,1,47.80724921666667,0,FKID007084,Mysore Road,vehicle_breakdown,0,2023-12-21 06:20:56.286000+00:00
11,6,0,32,4,6,3,12,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,1,0,1,5,18,0,0,,0,FKID005431,Non-corridor,others,1,2023-12-21 06:46:30.111000+00:00
15,6,0,32,5,7,3,12,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1,1,0,0,1,1,2,0,1,,0,FKID000135,ORR North 2,others,0,2023-12-21 07:01:13.955000+00:00
8,14,2,0,7,7,3,12,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1,0,0,1,1,0,0,0,1,,0,FKID007086,IRR(Thanisandra road),vehicle_breakdown,0,2023-12-21 07:57:38.881000+00:00
19,2,0,39,8,8,3,12,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,1,0,0,1,0,1,0,1,46.73368636666667,1,FKID007087,Tumkur Road,accident,0,2023-12-21 08:39:49.689000+00:00
9,4,0,30,8,18,3,12,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1,1,0,0,1,0,0,1,1,3603.1197480666665,1,FKID005432,Magadi Road,construction,0,2023-12-21 18:38:58.695000+00:00
10,14,7,34,1,18,3,12,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1,1,0,1,1,0,5,0,1,,0,FKID007088,Mysore Road,vehicle_breakdown,0,2023-12-21 18:39:47.108000+00:00
12,14,3,14,2,19,3,12,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1,1,0,1,1,0,4,0,1,43.20982215,0,FKID005155,ORR East 1,vehicle_breakdown,0,2023-12-21 19:10:20.255000+00:00
10,14,7,34,1,19,3,12,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1,1,0,1,1,1,6,0,1,,0,FKID007090,Mysore Road,vehicle_breakdown,0,2023-12-21 19:14:22.225000+00:00
13,14,3,35,3,19,3,12,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1,1,0,1,1,0,2,0,1,31.1868471,0,FKID005433,ORR East 2,vehicle_breakdown,0,2023-12-21 19:17:48.357000+00:00
10,14,7,6,1,19,3,12,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1,1,0,1,1,2,7,0,1,,0,FKID007091,Mysore Road,vehicle_breakdown,0,2023-12-21 19:19:34.492000+00:00
11,14,6,16,0,19,3,12,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1,0,1,1,1,0,17,0,0,,0,FKID007092,Non-corridor,vehicle_breakdown,0,2023-12-21 19:30:11.461000+00:00
11,14,3,4,1,19,3,12,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1,0,1,1,1,1,18,0,0,,0,FKID007093,Non-corridor,vehicle_breakdown,0,2023-12-21 19:37:27.159000+00:00
11,6,0,19,3,19,3,12,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1,0,1,0,1,2,19,1,0,112.65264815,1,FKID005434,Non-corridor,others,0,2023-12-21 19:57:12.735000+00:00
10,14,5,10,1,19,3,12,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1,1,0,1,1,3,7,0,1,71.89760106666667,0,FKID007094,Mysore Road,vehicle_breakdown,0,2023-12-21 19:59:40.470000+00:00
11,11,0,52,5,20,3,12,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,1,0,1,3,20,0,0,,0,FKID005435,Non-corridor,road_conditions,0,2023-12-21 20:14:04.763000+00:00
10,6,0,11,0,20,3,12,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,1,0,0,1,4,8,0,1,,0,FKID007095,Mysore Road,others,0,2023-12-21 20:19:40.127000+00:00
19,14,7,53,8,20,3,12,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,1,0,1,1,0,2,0,1,173.42698381666665,0,FKID007096,Tumkur Road,vehicle_breakdown,0,2023-12-21 20:36:31.608000+00:00
0,14,7,19,3,20,3,12,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,0,1,1,0,0,0,1,,0,FKID007097,Airport New South Road,vehicle_breakdown,0,2023-12-21 20:40:24.950000+00:00
11,14,2,33,7,20,3,12,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,1,1,1,4,21,0,0,,0,FKID007098,Non-corridor,vehicle_breakdown,0,2023-12-21 20:47:40.240000+00:00
13,4,0,14,2,20,3,12,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,1,0,0,1,1,3,0,1,730.0,0,FKID005436,ORR East 2,construction,0,2023-12-21 20:55:46+00:00
19,14,6,53,9,21,3,12,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,1,0,1,1,1,3,0,1,38.45392828333333,0,FKID007099,Tumkur Road,vehicle_breakdown,0,2023-12-21 21:09:46.935000+00:00
7,14,2,15,7,21,3,12,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,1,0,1,1,0,0,0,1,,0,FKID005437,Hosur Road,vehicle_breakdown,0,2023-12-21 21:17:30.983000+00:00
2,14,6,44,1,21,3,12,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,1,0,1,1,0,3,0,1,,0,FKID005439,Bellary Road 1,vehicle_breakdown,0,2023-12-21 21:22:14.193000+00:00
10,6,0,31,8,21,3,12,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,1,0,0,1,5,8,1,1,33.48906055,1,FKID007100,Mysore Road,others,0,2023-12-21 21:24:47.737000+00:00
10,14,2,6,9,21,3,12,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,1,0,1,1,6,9,0,1,43.98374376666666,0,FKID007101,Mysore Road,vehicle_breakdown,0,2023-12-21 21:26:05.223000+00:00
2,14,6,20,1,21,3,12,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,1,0,1,1,1,4,0,1,,0,FKID005441,Bellary Road 1,vehicle_breakdown,0,2023-12-21 21:37:37.605000+00:00
11,14,7,1,0,21,3,12,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,0,1,1,1,5,20,0,0,,0,FKID007102,Non-corridor,vehicle_breakdown,0,2023-12-21 21:46:38.700000+00:00
11,4,0,3,0,22,3,12,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,1,0,1,6,21,0,0,1441.3277666666663,0,FKID005442,Non-corridor,construction,0,2023-12-21 22:15:26.334000+00:00
16,14,2,2,9,22,3,12,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,1,0,1,1,0,1,0,1,44.5321139,0,FKID007103,ORR West 1,vehicle_breakdown,0,2023-12-21 22:18:21.503000+00:00
11,14,6,20,1,22,3,12,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,1,1,1,7,19,0,0,16.580316616666668,0,FKID007105,Non-corridor,vehicle_breakdown,0,2023-12-21 22:42:22.298000+00:00
11,14,7,51,1,22,3,12,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,1,1,1,8,20,0,0,,0,FKID007104,Non-corridor,vehicle_breakdown,0,2023-12-21 22:42:26.153000+00:00
11,14,10,3,0,22,3,12,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,1,1,1,9,21,0,0,,0,FKID005443,Non-corridor,vehicle_breakdown,0,2023-12-21 22:43:12.008000+00:00
10,14,2,17,1,23,3,12,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,1,0,1,1,4,9,0,1,,0,FKID007106,Mysore Road,vehicle_breakdown,0,2023-12-21 23:24:20.511000+00:00
2,14,3,41,5,23,3,12,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,1,0,1,1,2,5,0,1,,0,FKID007107,Bellary Road 1,vehicle_breakdown,0,2023-12-21 23:29:48.476000+00:00
2,14,3,43,9,23,3,12,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,1,0,1,1,3,6,0,1,12.5869507,0,FKID007108,Bellary Road 1,vehicle_breakdown,0,2023-12-21 23:33:19.348000+00:00
15,14,8,23,5,23,3,12,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,1,0,1,1,0,2,0,1,11.028707233333334,0,FKID005445,ORR North 2,vehicle_breakdown,0,2023-12-21 23:35:34.517000+00:00
11,14,3,28,3,23,3,12,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,1,1,1,8,20,0,0,,0,FKID007109,Non-corridor,vehicle_breakdown,0,2023-12-21 23:43:25.599000+00:00
11,4,0,3,0,0,4,12,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,1,0,1,7,19,1,0,0.2728,1,FKID005446,Non-corridor,construction,0,2023-12-22 00:19:29.632000+00:00
19,14,8,53,9,0,4,12,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,1,0,1,1,2,3,0,1,20.0987703,0,FKID007110,Tumkur Road,vehicle_breakdown,0,2023-12-22 00:23:07.112000+00:00
11,14,5,7,1,0,4,12,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,1,1,1,8,20,0,0,6.931877533333333,0,FKID007111,Non-corridor,vehicle_breakdown,0,2023-12-22 00:24:37.842000+00:00
11,14,2,51,7,0,4,12,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,1,1,1,9,21,0,0,74.30124980000001,0,FKID007112,Non-corridor,vehicle_breakdown,0,2023-12-22 00:40:15.888000+00:00
2,6,0,18,4,1,4,12,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,1,0,0,1,2,7,0,1,,0,FKID005444,Bellary Road 1,others,0,2023-12-22 01:51:40.477000+00:00
18,16,0,11,0,2,4,12,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,1,0,0,1,0,0,0,1,,0,FKID007113,Old Madras Road,water_logging,1,2023-12-22 02:20:35.873000+00:00
11,2,0,6,8,2,4,12,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,1,0,1,7,21,0,0,,0,FKID007115,Non-corridor,accident,0,2023-12-22 02:31:00.843000+00:00
3,16,0,52,5,2,4,12,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,1,0,0,1,0,0,0,1,402.88345245,0,FKID005447,Bellary Road 2,water_logging,0,2023-12-22 02:59:12.665000+00:00
5,14,2,11,1,4,4,12,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1,0,1,1,0,0,0,1,15.845159116666668,0,FKID007116,CBD 2,vehicle_breakdown,0,2023-12-22 04:34:29.273000+00:00
11,7,0,40,4,5,4,12,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,0,1,0,1,1,19,0,0,,0,FKID007117,Non-corridor,pot_holes,0,2023-12-22 05:05:17.019000+00:00
12,14,10,5,2,5,4,12,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,1,0,1,1,0,2,0,1,,0,FKID005448,ORR East 1,vehicle_breakdown,0,2023-12-22 05:08:11.951000+00:00
19,14,5,53,8,5,4,12,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,1,0,1,1,0,4,0,1,,0,FKID007119,Tumkur Road,vehicle_breakdown,0,2023-12-22 05:14:37.582000+00:00
21,6,0,49,8,5,4,12,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,1,0,0,1,0,0,0,1,81.24858818333334,0,FKID005449,West of Chord Road,others,0,2023-12-22 05:47:40.049000+00:00
11,16,0,40,4,6,4,12,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,1,0,1,2,17,0,0,,0,FKID001125,Non-corridor,water_logging,0,2023-12-22 06:10:12.925000+00:00
11,14,3,42,8,6,4,12,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,1,1,1,3,18,0,0,,0,FKID005450,Non-corridor,vehicle_breakdown,0,2023-12-22 06:30:01.912000+00:00
6,14,2,27,4,6,4,12,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,0,1,1,0,0,0,1,,0,FKID007120,Hennur Main Road,vehicle_breakdown,0,2023-12-22 06:33:06.302000+00:00
6,14,2,19,4,6,4,12,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,0,1,1,1,1,0,1,,0,FKID007121,Hennur Main Road,vehicle_breakdown,0,2023-12-22 06:34:51.518000+00:00
11,14,2,22,7,6,4,12,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,1,1,1,3,18,0,0,,0,FKID007122,Non-corridor,vehicle_breakdown,0,2023-12-22 06:47:56.406000+00:00
11,14,5,26,8,6,4,12,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,1,1,1,4,19,0,0,50.87680718333333,0,FKID005451,Non-corridor,vehicle_breakdown,0,2023-12-22 06:54:55.831000+00:00
14,14,3,3,0,7,4,12,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1,1,0,1,1,0,0,0,1,,0,FKID007124,ORR North 1,vehicle_breakdown,0,2023-12-22 07:03:23.669000+00:00
9,14,5,30,8,7,4,12,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1,1,0,1,1,0,1,0,1,,0,FKID005452,Magadi Road,vehicle_breakdown,0,2023-12-22 07:49:46.583000+00:00
11,7,0,30,8,9,4,12,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1,0,1,0,1,4,20,0,0,,0,FKID005453,Non-corridor,pot_holes,1,2023-12-22 09:11:01.507000+00:00
10,14,6,7,1,18,4,12,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1,1,0,1,1,0,7,0,1,,0,FKID007126,Mysore Road,vehicle_breakdown,0,2023-12-22 18:54:57.306000+00:00
5,14,2,11,1,19,4,12,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1,1,0,1,1,0,1,0,1,,0,FKID005160,CBD 2,vehicle_breakdown,0,2023-12-22 19:13:10.910000+00:00
0,4,0,19,3,19,4,12,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1,0,0,0,1,0,1,0,1,1444.87902435,0,FKID005454,Airport New South Road,construction,0,2023-12-22 19:22:25.371000+00:00
7,14,3,13,7,19,4,12,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1,1,0,1,1,0,1,0,1,,0,FKID005157,Hosur Road,vehicle_breakdown,0,2023-12-22 19:31:32.254000+00:00
3,14,3,52,5,19,4,12,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1,1,0,1,1,0,1,0,1,,0,FKID005158,Bellary Road 2,vehicle_breakdown,0,2023-12-22 19:32:40.796000+00:00
21,14,3,36,9,19,4,12,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1,1,0,1,1,0,1,0,1,119.55588141666668,0,FKID007127,West of Chord Road,vehicle_breakdown,0,2023-12-22 19:33:48.380000+00:00
2,14,9,20,1,19,4,12,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1,1,0,1,1,0,5,0,1,,0,FKID005455,Bellary Road 1,vehicle_breakdown,0,2023-12-22 19:40:30.946000+00:00
10,6,0,7,1,19,4,12,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1,1,0,0,1,1,6,0,1,,0,FKID001689,Mysore Road,others,0,2023-12-22 19:42:51.341000+00:00
14,14,3,3,4,20,4,12,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,1,0,1,1,0,1,0,1,25.888201816666665,0,FKID005456,ORR North 1,vehicle_breakdown,0,2023-12-22 20:27:31.617000+00:00
5,6,0,11,1,20,4,12,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,1,0,0,1,1,2,0,1,14.21674075,0,FKID007129,CBD 2,others,0,2023-12-22 20:56:56.255000+00:00
13,4,0,14,2,20,4,12,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,1,0,0,1,0,0,0,1,726.2828000000001,0,FKID005457,ORR East 2,construction,0,2023-12-22 20:59:29.032000+00:00
11,14,2,44,1,21,4,12,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,0,1,1,1,0,16,0,0,8.934634983333332,0,FKID007128,Non-corridor,vehicle_breakdown,0,2023-12-22 21:01:47.309000+00:00
11,14,2,2,9,21,4,12,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,0,1,1,1,1,17,0,0,,0,FKID007131,Non-corridor,vehicle_breakdown,0,2023-12-22 21:14:18.929000+00:00
10,14,9,17,1,21,4,12,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,1,0,1,1,2,5,0,1,,0,FKID007130,Mysore Road,vehicle_breakdown,0,2023-12-22 21:14:41.495000+00:00
11,14,3,42,8,21,4,12,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,0,1,1,1,2,18,0,0,,0,FKID005458,Non-corridor,vehicle_breakdown,0,2023-12-22 21:23:43.565000+00:00
7,6,0,1,0,21,4,12,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,1,0,0,1,1,1,0,1,,0,FKID007132,Hosur Road,others,1,2023-12-22 21:36:24.342000+00:00
2,14,6,20,1,22,4,12,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,1,0,1,1,1,4,0,1,143.33777285,0,FKID007133,Bellary Road 1,vehicle_breakdown,0,2023-12-22 22:10:07.204000+00:00
11,4,0,3,0,22,4,12,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,1,0,1,3,18,0,0,661.0603833333333,0,FKID005459,Non-corridor,construction,0,2023-12-22 22:13:42.377000+00:00
1,14,5,37,6,22,4,12,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,0,1,1,0,0,0,1,,0,FKID007134,Bannerghata Road,vehicle_breakdown,0,2023-12-22 22:28:50.256000+00:00
11,14,2,13,10,23,4,12,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0,0,1,1,0,4,15,0,0,133.06417406666665,0,FKID004179,Non-corridor,vehicle_breakdown,0,2023-12-22 23:02:37.636000+00:00
2,4,0,32,4,23,4,12,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0,1,0,0,1,2,5,0,1,,0,FKID007135,Bellary Road 1,construction,0,2023-12-22 23:04:20.364000+00:00
3,6,0,52,5,23,4,12,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0,1,0,0,1,1,2,0,1,1369.8670542833331,0,FKID007136,Bellary Road 2,others,0,2023-12-22 23:20:48.721000+00:00
11,4,0,0,0,23,4,12,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0,0,1,0,1,5,16,1,0,,1,FKID007137,Non-corridor,construction,0,2023-12-22 23:40:17.101000+00:00
11,16,0,52,5,0,5,12,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,0,1,0,1,6,14,0,0,197.33674348333332,0,FKID005460,Non-corridor,water_logging,0,2023-12-23 00:39:22.773000+00:00
19,6,0,8,5,0,5,12,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,1,0,0,1,0,1,0,1,,0,FKID007138,Tumkur Road,others,1,2023-12-23 00:41:17.644000+00:00
2,14,8,41,5,1,5,12,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,1,0,1,1,2,4,0,1,,0,FKID007139,Bellary Road 1,vehicle_breakdown,0,2023-12-23 01:40:48.429000+00:00
19,14,5,53,8,1,5,12,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,1,0,1,1,1,2,0,1,18.01668828333333,0,FKID007140,Tumkur Road,vehicle_breakdown,0,2023-12-23 01:52:00.300000+00:00
10,14,3,17,1,2,5,12,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,1,0,1,1,0,3,0,1,,0,FKID007141,Mysore Road,vehicle_breakdown,0,2023-12-23 02:10:24.410000+00:00
19,14,4,53,8,2,5,12,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,1,0,1,1,2,3,0,1,,0,FKID007143,Tumkur Road,vehicle_breakdown,0,2023-12-23 02:45:16.040000+00:00
11,14,5,52,5,3,5,12,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0,0,1,1,1,3,13,0,0,,0,FKID005461,Non-corridor,vehicle_breakdown,0,2023-12-23 03:01:18.996000+00:00
11,14,3,46,6,3,5,12,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0,0,1,1,1,3,14,0,0,,0,FKID005462,Non-corridor,vehicle_breakdown,0,2023-12-23 03:10:48.327000+00:00
15,14,5,23,5,3,5,12,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0,1,0,1,1,0,0,0,1,,0,FKID007144,ORR North 2,vehicle_breakdown,0,2023-12-23 03:32:06.418000+00:00
17,14,2,16,0,3,5,12,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0,0,0,1,1,0,0,0,1,,0,FKID007145,Old Airport Road,vehicle_breakdown,0,2023-12-23 03:36:27.236000+00:00
2,6,0,18,4,3,5,12,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0,1,0,0,1,1,4,0,1,28.6036425,0,FKID005463,Bellary Road 1,others,0,2023-12-23 03:51:20.252000+00:00
8,14,3,25,0,3,5,12,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0,0,0,1,1,0,0,0,1,,0,FKID007146,IRR(Thanisandra road),vehicle_breakdown,0,2023-12-23 03:52:25.456000+00:00
0,4,0,19,4,3,5,12,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0,0,0,0,1,0,1,0,1,6.968827316666666,0,FKID005464,Airport New South Road,construction,0,2023-12-23 03:58:21.406000+00:00
18,6,0,45,1,4,5,12,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,1,0,0,1,0,0,0,1,,0,FKID007147,Old Madras Road,others,1,2023-12-23 04:20:11.308000+00:00
11,14,3,38,10,4,5,12,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,1,1,0,3,15,0,0,,0,FKID004180,Non-corridor,vehicle_breakdown,0,2023-12-23 04:27:11.717000+00:00
3,14,10,9,10,4,5,12,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,1,0,1,0,0,2,0,1,,0,FKID004181,Bellary Road 2,vehicle_breakdown,0,2023-12-23 04:33:50.525000+00:00
14,2,0,3,0,5,5,12,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0,1,0,0,1,0,2,0,1,50.145977466666665,1,FKID005465,ORR North 1,accident,0,2023-12-23 05:08:11.498000+00:00
5,14,2,11,1,6,5,12,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,1,0,1,1,0,2,0,1,,0,FKID007148,CBD 2,vehicle_breakdown,0,2023-12-23 06:00:48.292000+00:00
1,14,2,22,7,6,5,12,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,0,0,1,1,0,1,0,1,,0,FKID007149,Bannerghata Road,vehicle_breakdown,0,2023-12-23 06:04:06.719000+00:00
18,7,0,25,0,6,5,12,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,1,0,0,1,1,1,0,1,,0,FKID007150,Old Madras Road,pot_holes,1,2023-12-23 06:09:02.652000+00:00
11,14,8,37,7,6,5,12,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,0,1,1,1,3,14,0,0,,0,FKID005466,Non-corridor,vehicle_breakdown,0,2023-12-23 06:25:26.868000+00:00
10,14,5,6,8,6,5,12,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,1,0,1,1,0,4,1,1,,1,FKID007125,Mysore Road,vehicle_breakdown,0,2023-12-23 06:42:58.450000+00:00
